Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Year,Month,Profit_Margin
ORD-101048,2025-10-25,North,Small Business,Sports,Running Shoes,3,8.8,0.0,24.29,10.2,2025,2025-10,0.42
ORD-105735,2025-10-25,West,Corporate,Home & Kitchen,Blender,2,54.23,0.05,129.83,49.34,2025,2025-10,0.38
ORD-101195,2025-10-26,Central,Corporate,Home & Kitchen,Blender,5,106.08,0.1,375.92,142.85,2025,2025-10,0.38
ORD-105001,2025-10-26,North,Consumer,Sports,Dumbbell Set,1,76.78,0.15,60.04,25.22,2025,2025-10,0.42
ORD-100548,2025-10-26,Central,Consumer,Beauty,Perfume,3,12.82,0.0,25.96,14.28,2025,2025-10,0.55
ORD-102496,2025-10-26,East,Consumer,Home & Kitchen,Air Fryer,2,31.32,0.1,62.15,23.62,2025,2025-10,0.38
ORD-100334,2025-10-26,East,Consumer,Apparel,Cap,2,19.59,0.0,39.08,17.59,2025,2025-10,0.45
ORD-104579,2025-10-27,East,Small Business,Home & Kitchen,Lamp,5,244.73,0.05,1281.62,487.02,2025,2025-10,0.38
ORD-104712,2025-10-27,West,Corporate,Sports,Water Bottle,5,127.69,0.0,612.91,257.42,2025,2025-10,0.42
ORD-103418,2025-10-27,West,Consumer,Beauty,Lipstick,1,18.22,0.1,17.71,9.74,2025,2025-10,0.55
ORD-104616,2025-10-28,South,Small Business,Sports,Running Shoes,1,126.84,0.1,77.63,32.6,2025,2025-10,0.42
ORD-100346,2025-10-28,East,Consumer,Sports,Water Bottle,2,79.07,0.15,112.91,47.42,2025,2025-10,0.42
ORD-104362,2025-10-28,East,Consumer,Home & Kitchen,Lamp,4,212.08,0.0,935.27,355.4,2025,2025-10,0.38
ORD-101648,2025-10-28,North,Corporate,Apparel,Sneakers,2,85.07,0.15,158.0,71.1,2025,2025-10,0.45
ORD-101258,2025-10-28,South,Consumer,Sports,Cricket Bat,3,74.09,0.15,128.47,53.96,2025,2025-10,0.42
ORD-105937,2025-10-28,North,Corporate,Electronics,Smartphone,4,103.47,0.0,618.75,136.13,2025,2025-10,0.22
ORD-103493,2025-10-28,North,Corporate,Home & Kitchen,Lamp,5,129.03,0.1,701.12,266.43,2025,2025-10,0.38
ORD-103659,2025-10-28,Central,Consumer,Home & Kitchen,Vacuum Cleaner,1,249.54,0.0,196.51,74.67,2025,2025-10,0.38
ORD-100169,2025-10-29,East,Consumer,Home & Kitchen,Cookware Set,1,16.23,0.0,17.89,6.8,2025,2025-10,0.38
ORD-105794,2025-10-29,East,Consumer,Home & Kitchen,Vacuum Cleaner,3,89.43,0.0,295.79,112.4,2025,2025-10,0.38
ORD-105305,2025-10-29,West,Corporate,Sports,Yoga Mat,2,40.58,0.2,62.33,26.18,2025,2025-10,0.42
ORD-101902,2025-10-29,North,Consumer,Beauty,Face Wash,5,13.11,0.05,64.45,35.45,2025,2025-10,0.55
ORD-105313,2025-10-29,South,Consumer,Electronics,Smartphone,1,110.08,0.05,115.56,25.42,2025,2025-10,0.22
ORD-103139,2025-10-29,East,Corporate,Sports,Running Shoes,1,130.99,0.15,93.53,39.28,2025,2025-10,0.42
ORD-105210,2025-10-29,Central,Consumer,Sports,Cricket Bat,1,39.66,0.0,23.8,10.0,2025,2025-10,0.42
ORD-102229,2025-10-29,Central,Consumer,Beauty,Face Wash,4,49.3,0.1,119.8,65.89,2025,2025-10,0.55
ORD-101473,2025-10-29,North,Consumer,Apparel,T-Shirt,2,68.48,0.0,149.63,67.33,2025,2025-10,0.45
ORD-103932,2025-10-29,West,Consumer,Apparel,Jeans,1,12.96,0.05,14.04,6.32,2025,2025-10,0.45
ORD-104433,2025-10-30,South,Consumer,Apparel,Cap,3,47.04,0.15,96.86,43.59,2025,2025-10,0.45
ORD-101369,2025-10-30,South,Consumer,Home & Kitchen,Vacuum Cleaner,3,145.63,0.0,389.92,148.17,2025,2025-10,0.38
ORD-104849,2025-10-30,South,Consumer,Electronics,Smartphone,2,825.41,0.05,1732.95,381.25,2025,2025-10,0.22
ORD-102113,2025-10-30,Central,Consumer,Home & Kitchen,Air Fryer,5,60.21,0.15,201.52,76.58,2025,2025-10,0.38
ORD-101171,2025-10-30,Central,Corporate,Home & Kitchen,Vacuum Cleaner,5,97.55,0.05,364.9,138.66,2025,2025-10,0.38
ORD-103767,2025-10-31,South,Corporate,Electronics,Tablet,4,409.62,0.05,1719.99,378.4,2025,2025-10,0.22
ORD-101060,2025-10-31,Central,Consumer,Electronics,Smartwatch,2,674.09,0.1,1183.03,260.27,2025,2025-10,0.22
ORD-102118,2025-10-31,Central,Corporate,Electronics,Smartwatch,2,323.56,0.05,599.39,131.87,2025,2025-10,0.22
ORD-100502,2025-10-31,East,Corporate,Beauty,Perfume,2,20.61,0.1,35.06,19.28,2025,2025-10,0.55
ORD-103041,2025-10-31,East,Consumer,Home & Kitchen,Air Fryer,3,175.18,0.15,492.5,187.15,2025,2025-10,0.38
ORD-103349,2025-10-31,West,Corporate,Home & Kitchen,Air Fryer,1,58.91,0.1,66.8,25.38,2025,2025-10,0.38
ORD-102385,2025-10-31,West,Consumer,Sports,Water Bottle,2,105.12,0.1,181.65,76.29,2025,2025-10,0.42
ORD-103186,2025-11-01,Central,Small Business,Sports,Water Bottle,1,90.26,0.0,73.11,30.71,2025,2025-11,0.42
ORD-100892,2025-11-01,North,Corporate,Sports,Running Shoes,1,135.11,0.2,134.25,56.39,2025,2025-11,0.42
ORD-104155,2025-11-01,Central,Corporate,Electronics,Smartphone,3,804.05,0.0,3174.99,698.5,2025,2025-11,0.22
ORD-101487,2025-11-01,Central,Corporate,Electronics,Smartwatch,1,498.45,0.2,524.87,40.92,2025,2025-11,0.078
ORD-105530,2025-11-01,North,Consumer,Sports,Yoga Mat,2,86.65,0.0,215.24,90.4,2025,2025-11,0.42
ORD-100579,2025-11-01,Central,Consumer,Sports,Dumbbell Set,3,131.25,0.15,271.1,113.86,2025,2025-11,0.42
ORD-105774,2025-11-01,Central,Small Business,Home & Kitchen,Air Fryer,2,128.67,0.15,232.55,88.37,2025,2025-11,0.38
ORD-101319,2025-11-02,South,Corporate,Home & Kitchen,Blender,3,175.58,0.1,571.19,217.05,2025,2025-11,0.38
ORD-102197,2025-11-02,South,Consumer,Beauty,Moisturizer,4,34.7,0.1,129.01,70.96,2025,2025-11,0.55
ORD-102842,2025-11-02,West,Corporate,Home & Kitchen,Vacuum Cleaner,1,247.51,0.05,399.96,151.98,2025,2025-11,0.38
ORD-102015,2025-11-02,North,Corporate,Sports,Cricket Bat,3,62.61,0.15,198.29,83.28,2025,2025-11,0.42
ORD-100636,2025-11-02,South,Consumer,Apparel,Sneakers,2,58.88,0.0,128.37,57.77,2025,2025-11,0.45
ORD-101720,2025-11-02,West,Consumer,Sports,Water Bottle,4,56.23,0.0,291.5,122.43,2025,2025-11,0.42
ORD-100781,2025-11-02,Central,Consumer,Beauty,Face Wash,5,19.36,0.15,74.98,41.24,2025,2025-11,0.55
ORD-102397,2025-11-02,Central,Corporate,Sports,Yoga Mat,1,145.72,0.15,100.33,42.14,2025,2025-11,0.42
ORD-102433,2025-11-02,Central,Consumer,Sports,Dumbbell Set,1,38.76,0.05,29.83,12.53,2025,2025-11,0.42
ORD-104032,2025-11-02,South,Consumer,Beauty,Perfume,1,30.36,0.05,29.79,16.38,2025,2025-11,0.55
ORD-100160,2025-11-02,North,Consumer,Sports,Water Bottle,4,13.05,0.1,58.35,24.51,2025,2025-11,0.42
ORD-100427,2025-11-03,West,Consumer,Home & Kitchen,Lamp,3,211.56,0.15,917.65,348.71,2025,2025-11,0.38
ORD-104310,2025-11-03,West,Consumer,Beauty,Shampoo,1,51.31,0.15,63.59,34.97,2025,2025-11,0.55
ORD-100684,2025-11-03,East,Corporate,Home & Kitchen,Air Fryer,5,213.53,0.3,1112.34,422.69,2025,2025-11,0.38
ORD-100629,2025-11-03,West,Consumer,Sports,Running Shoes,3,13.39,0.0,52.06,21.87,2025,2025-11,0.42
ORD-103371,2025-11-03,West,Consumer,Beauty,Face Wash,4,51.24,0.0,298.83,164.36,2025,2025-11,0.55
ORD-100937,2025-11-03,West,Consumer,Electronics,Headphones,4,606.56,0.05,4854.18,1067.92,2025,2025-11,0.22
ORD-105753,2025-11-03,North,Corporate,Electronics,Headphones,1,725.81,0.3,1025.41,225.59,2025,2025-11,0.22
ORD-102649,2025-11-03,South,Consumer,Electronics,Laptop,5,264.83,0.0,1975.3,434.57,2025,2025-11,0.22
ORD-105427,2025-11-04,East,Consumer,Sports,Running Shoes,3,118.34,0.0,402.59,169.09,2025,2025-11,0.42
ORD-105188,2025-11-04,Central,Consumer,Sports,Cricket Bat,1,118.69,0.15,81.72,34.32,2025,2025-11,0.42
ORD-105409,2025-11-04,North,Consumer,Home & Kitchen,Vacuum Cleaner,2,59.05,0.3,134.76,51.21,2025,2025-11,0.38
ORD-103626,2025-11-04,South,Consumer,Apparel,Cap,3,75.43,0.05,234.35,105.46,2025,2025-11,0.45
ORD-105773,2025-11-05,West,Small Business,Sports,Water Bottle,4,84.48,0.0,437.94,183.93,2025,2025-11,0.42
ORD-104471,2025-11-05,East,Consumer,Beauty,Lipstick,1,57.88,0.0,73.84,40.61,2025,2025-11,0.55
ORD-104660,2025-11-05,West,Consumer,Apparel,Jeans,5,71.3,0.0,548.65,246.89,2025,2025-11,0.45
ORD-103678,2025-11-05,East,Corporate,Home & Kitchen,Cookware Set,1,35.42,0.05,50.08,19.03,2025,2025-11,0.38
ORD-102875,2025-11-06,East,Consumer,Electronics,Laptop,1,715.31,0.1,1186.32,260.99,2025,2025-11,0.22
ORD-103883,2025-11-06,North,Small Business,Beauty,Lipstick,3,10.66,0.05,42.45,23.35,2025,2025-11,0.55
ORD-101932,2025-11-06,West,Corporate,Electronics,Headphones,5,685.92,0.0,7222.74,1589.0,2025,2025-11,0.22
ORD-104298,2025-11-06,South,Consumer,Sports,Cricket Bat,1,41.95,0.0,38.51,16.17,2025,2025-11,0.42
ORD-103187,2025-11-06,South,Corporate,Apparel,Jeans,1,17.64,0.1,17.31,7.79,2025,2025-11,0.45
ORD-105754,2025-11-06,North,Corporate,Electronics,Headphones,5,627.35,0.15,5381.13,1183.85,2025,2025-11,0.22
ORD-105450,2025-11-07,East,Small Business,Beauty,Perfume,3,25.43,0.15,82.73,45.5,2025,2025-11,0.55
ORD-100852,2025-11-07,South,Small Business,Home & Kitchen,Cookware Set,4,18.34,0.0,88.39,33.59,2025,2025-11,0.38
ORD-103842,2025-11-07,Central,Consumer,Home & Kitchen,Lamp,4,167.64,0.0,712.89,270.9,2025,2025-11,0.38
ORD-101347,2025-11-07,North,Corporate,Electronics,Headphones,2,261.52,0.0,1055.63,232.24,2025,2025-11,0.22
ORD-100294,2025-11-07,West,Small Business,Beauty,Face Wash,2,17.74,0.0,51.73,28.45,2025,2025-11,0.55
ORD-104626,2025-11-08,East,Consumer,Electronics,Smartphone,4,340.01,0.1,2255.59,496.23,2025,2025-11,0.22
ORD-104629,2025-11-08,North,Consumer,Sports,Running Shoes,3,8.95,0.1,30.01,12.6,2025,2025-11,0.42
ORD-102811,2025-11-08,North,Consumer,Home & Kitchen,Air Fryer,4,18.11,0.1,106.28,40.39,2025,2025-11,0.38
ORD-102219,2025-11-08,Central,Consumer,Electronics,Smartphone,5,750.79,0.1,4447.02,978.34,2025,2025-11,0.22
ORD-103083,2025-11-08,Central,Corporate,Home & Kitchen,Cookware Set,4,70.27,0.3,209.18,79.49,2025,2025-11,0.38
ORD-100863,2025-11-08,East,Consumer,Electronics,Headphones,4,475.48,0.05,3329.52,732.49,2025,2025-11,0.22
ORD-102626,2025-11-08,North,Consumer,Electronics,Smartphone,5,726.93,0.05,6968.85,1533.15,2025,2025-11,0.22
ORD-104340,2025-11-08,East,Consumer,Sports,Water Bottle,4,68.39,0.1,279.2,117.26,2025,2025-11,0.42
ORD-103956,2025-11-09,East,Small Business,Beauty,Shampoo,2,18.65,0.1,42.83,23.56,2025,2025-11,0.55
ORD-103086,2025-11-09,North,Consumer,Sports,Running Shoes,3,55.18,0.15,174.76,73.4,2025,2025-11,0.42
ORD-100967,2025-11-09,Central,Consumer,Sports,Cricket Bat,4,19.47,0.05,59.93,25.17,2025,2025-11,0.42
ORD-100592,2025-11-09,South,Corporate,Electronics,Headphones,5,791.05,0.0,5900.24,1298.05,2025,2025-11,0.22
ORD-105929,2025-11-09,South,Consumer,Beauty,Face Wash,5,51.21,0.0,264.44,145.44,2025,2025-11,0.55
ORD-103260,2025-11-09,North,Consumer,Electronics,Laptop,3,553.25,0.0,3349.79,736.95,2025,2025-11,0.22
ORD-104620,2025-11-10,East,Small Business,Home & Kitchen,Vacuum Cleaner,1,121.62,0.05,171.97,65.35,2025,2025-11,0.38
ORD-103329,2025-11-10,North,Consumer,Beauty,Lipstick,5,24.58,0.15,145.96,80.28,2025,2025-11,0.55
ORD-103463,2025-11-10,Central,Small Business,Beauty,Moisturizer,2,12.33,0.0,22.47,12.36,2025,2025-11,0.55
ORD-104785,2025-11-10,South,Consumer,Home & Kitchen,Air Fryer,4,146.77,0.15,601.25,228.47,2025,2025-11,0.38
ORD-104734,2025-11-10,North,Consumer,Sports,Running Shoes,4,15.16,0.1,67.78,28.47,2025,2025-11,0.42
ORD-100065,2025-11-10,South,Small Business,Sports,Cricket Bat,3,127.54,0.15,298.56,125.4,2025,2025-11,0.42
ORD-101289,2025-11-10,South,Corporate,Home & Kitchen,Vacuum Cleaner,2,119.64,0.2,230.64,87.64,2025,2025-11,0.38
ORD-102135,2025-11-11,South,Consumer,Apparel,Jacket,5,66.42,0.3,253.42,114.04,2025,2025-11,0.45
ORD-103973,2025-11-11,South,Corporate,Sports,Yoga Mat,1,121.57,0.0,111.6,46.87,2025,2025-11,0.42
ORD-103384,2025-11-11,West,Consumer,Beauty,Shampoo,4,19.79,0.0,115.42,63.48,2025,2025-11,0.55
ORD-103717,2025-11-11,South,Consumer,Beauty,Moisturizer,5,28.29,0.1,131.47,72.31,2025,2025-11,0.55
ORD-103247,2025-11-11,East,Corporate,Home & Kitchen,Lamp,3,244.86,0.2,874.66,332.37,2025,2025-11,0.38
ORD-104519,2025-11-11,South,Consumer,Apparel,Jacket,4,75.78,0.0,330.44,148.7,2025,2025-11,0.45
ORD-100243,2025-11-11,West,Small Business,Apparel,Sneakers,4,72.82,0.15,381.04,171.47,2025,2025-11,0.45
ORD-105351,2025-11-11,Central,Consumer,Apparel,Sneakers,1,44.31,0.0,42.62,19.18,2025,2025-11,0.45
ORD-102404,2025-11-12,Central,Consumer,Sports,Water Bottle,4,60.44,0.0,195.83,82.25,2025,2025-11,0.42
ORD-102957,2025-11-12,East,Small Business,Beauty,Shampoo,3,33.16,0.0,126.91,69.8,2025,2025-11,0.55
ORD-100166,2025-11-12,West,Consumer,Home & Kitchen,Vacuum Cleaner,2,40.37,0.0,137.34,52.19,2025,2025-11,0.38
ORD-104039,2025-11-12,West,Small Business,Beauty,Lipstick,1,27.3,0.15,33.83,18.61,2025,2025-11,0.55
ORD-101897,2025-11-12,West,Consumer,Sports,Water Bottle,2,81.5,0.15,179.56,75.42,2025,2025-11,0.42
ORD-100828,2025-11-12,South,Small Business,Apparel,Sneakers,2,31.5,0.1,61.81,27.81,2025,2025-11,0.45
ORD-103346,2025-11-12,South,Corporate,Beauty,Perfume,2,35.94,0.05,70.52,38.79,2025,2025-11,0.55
ORD-100338,2025-11-12,Central,Small Business,Sports,Running Shoes,4,15.15,0.0,49.09,20.62,2025,2025-11,0.42
ORD-100569,2025-11-12,West,Consumer,Beauty,Perfume,2,47.62,0.15,118.03,64.92,2025,2025-11,0.55
ORD-101999,2025-11-12,Central,Small Business,Beauty,Face Wash,5,11.02,0.0,45.19,24.85,2025,2025-11,0.55
ORD-103558,2025-11-13,North,Consumer,Electronics,Tablet,4,344.56,0.2,2225.31,489.57,2025,2025-11,0.22
ORD-102142,2025-11-13,North,Consumer,Sports,Running Shoes,1,124.62,0.0,154.78,65.01,2025,2025-11,0.42
ORD-103876,2025-11-13,Central,Corporate,Electronics,Smartwatch,5,162.57,0.05,1016.42,223.61,2025,2025-11,0.22
ORD-100170,2025-11-13,Central,Consumer,Electronics,Smartwatch,5,168.04,0.1,995.32,218.97,2025,2025-11,0.22
ORD-102846,2025-11-13,Central,Consumer,Sports,Cricket Bat,3,52.11,0.0,126.63,53.18,2025,2025-11,0.42
ORD-103432,2025-11-13,North,Corporate,Beauty,Moisturizer,5,24.81,0.0,173.33,95.33,2025,2025-11,0.55
ORD-100685,2025-11-14,East,Consumer,Beauty,Perfume,4,10.06,0.0,51.34,28.24,2025,2025-11,0.55
ORD-102992,2025-11-14,West,Consumer,Apparel,Jeans,4,63.36,0.1,351.04,157.97,2025,2025-11,0.45
ORD-101885,2025-11-14,South,Consumer,Beauty,Shampoo,2,11.04,0.0,22.8,12.54,2025,2025-11,0.55
ORD-105449,2025-11-14,West,Small Business,Sports,Running Shoes,5,99.55,0.2,516.07,216.75,2025,2025-11,0.42
ORD-105495,2025-11-14,West,Corporate,Electronics,Smartphone,4,43.64,0.05,349.24,76.83,2025,2025-11,0.22
ORD-105543,2025-11-14,South,Corporate,Sports,Running Shoes,2,127.77,0.05,222.86,93.6,2025,2025-11,0.42
ORD-101062,2025-11-15,West,Consumer,Electronics,Laptop,3,512.27,0.15,2751.04,605.23,2025,2025-11,0.22
ORD-104939,2025-11-15,West,Consumer,Apparel,Cap,2,70.49,0.1,195.27,87.87,2025,2025-11,0.45
ORD-103549,2025-11-15,East,Corporate,Electronics,Tablet,3,243.77,0.0,1347.62,296.48,2025,2025-11,0.22
ORD-105677,2025-11-16,North,Corporate,Sports,Yoga Mat,2,50.05,0.05,118.11,49.61,2025,2025-11,0.42
ORD-101078,2025-11-16,South,Consumer,Home & Kitchen,Air Fryer,3,243.88,0.3,617.07,234.49,2025,2025-11,0.38
ORD-101781,2025-11-16,South,Consumer,Electronics,Smartphone,4,264.21,0.1,1418.89,312.16,2025,2025-11,0.22
ORD-103508,2025-11-16,East,Corporate,Electronics,Smartwatch,2,486.47,0.15,1523.95,335.27,2025,2025-11,0.22
ORD-102815,2025-11-16,North,Consumer,Sports,Yoga Mat,3,63.81,0.1,213.98,89.87,2025,2025-11,0.42
ORD-104678,2025-11-16,West,Corporate,Electronics,Smartwatch,4,501.27,0.15,3589.29,789.64,2025,2025-11,0.22
ORD-105009,2025-11-16,West,Consumer,Home & Kitchen,Cookware Set,4,192.43,0.15,1112.9,422.9,2025,2025-11,0.38
ORD-105696,2025-11-17,South,Consumer,Apparel,Jeans,1,46.56,0.0,50.76,22.84,2025,2025-11,0.45
ORD-104507,2025-11-17,North,Consumer,Beauty,Shampoo,3,49.29,0.0,206.61,113.64,2025,2025-11,0.55
ORD-105693,2025-11-17,North,Consumer,Sports,Dumbbell Set,2,103.86,0.05,245.09,102.94,2025,2025-11,0.42
ORD-104653,2025-11-17,South,Small Business,Home & Kitchen,Cookware Set,3,179.38,0.1,583.55,221.75,2025,2025-11,0.38
ORD-101537,2025-11-17,South,Consumer,Sports,Yoga Mat,2,117.0,0.0,214.81,90.22,2025,2025-11,0.42
ORD-105448,2025-11-17,South,Consumer,Apparel,Jeans,1,24.27,0.05,25.13,11.31,2025,2025-11,0.45
ORD-105136,2025-11-17,East,Consumer,Home & Kitchen,Blender,1,71.92,0.15,90.99,34.58,2025,2025-11,0.38
ORD-100237,2025-11-17,Central,Consumer,Apparel,T-Shirt,1,69.09,0.15,56.49,25.42,2025,2025-11,0.45
ORD-103667,2025-11-17,South,Corporate,Sports,Running Shoes,4,146.58,0.1,484.42,203.46,2025,2025-11,0.42
ORD-104401,2025-11-18,Central,Corporate,Electronics,Laptop,5,527.84,0.05,3300.15,726.03,2025,2025-11,0.22
ORD-105927,2025-11-18,South,Corporate,Home & Kitchen,Vacuum Cleaner,5,117.26,0.0,706.42,268.44,2025,2025-11,0.38
ORD-100582,2025-11-18,Central,Corporate,Apparel,Cap,5,42.27,0.1,182.96,82.33,2025,2025-11,0.45
ORD-100882,2025-11-18,North,Consumer,Apparel,Jeans,1,39.37,0.1,52.26,23.52,2025,2025-11,0.45
ORD-102344,2025-11-18,North,Consumer,Apparel,Jacket,5,70.53,0.1,468.1,210.64,2025,2025-11,0.45
ORD-101145,2025-11-18,South,Small Business,Electronics,Smartwatch,1,101.82,0.1,136.7,30.07,2025,2025-11,0.22
ORD-100463,2025-11-19,West,Consumer,Sports,Yoga Mat,1,49.07,0.0,63.59,26.71,2025,2025-11,0.42
ORD-100005,2025-11-19,South,Small Business,Beauty,Shampoo,4,37.88,0.0,156.48,86.06,2025,2025-11,0.55
ORD-105930,2025-11-19,Central,Consumer,Electronics,Tablet,4,534.81,0.3,1971.04,326.18,2025,2025-11,0.165
ORD-104941,2025-11-19,North,Corporate,Apparel,T-Shirt,2,85.71,0.0,252.82,113.77,2025,2025-11,0.45
ORD-105395,2025-11-19,East,Small Business,Home & Kitchen,Cookware Set,4,40.57,0.05,229.46,87.19,2025,2025-11,0.38
ORD-105872,2025-11-19,East,Consumer,Apparel,Cap,3,21.36,0.1,77.66,34.95,2025,2025-11,0.45
ORD-102225,2025-11-19,North,Consumer,Home & Kitchen,Lamp,5,235.64,0.15,1632.52,620.36,2025,2025-11,0.38
ORD-101453,2025-11-19,Central,Consumer,Home & Kitchen,Blender,4,110.6,0.0,470.33,178.73,2025,2025-11,0.38
ORD-102240,2025-11-19,South,Small Business,Apparel,Jeans,5,34.6,0.0,188.59,84.87,2025,2025-11,0.45
ORD-103940,2025-11-19,North,Consumer,Home & Kitchen,Air Fryer,1,245.61,0.1,360.34,136.93,2025,2025-11,0.38
ORD-103411,2025-11-20,East,Small Business,Electronics,Tablet,2,671.42,0.2,1979.61,435.51,2025,2025-11,0.22
ORD-104671,2025-11-20,East,Small Business,Sports,Dumbbell Set,2,104.47,0.2,189.55,79.61,2025,2025-11,0.42
ORD-103752,2025-11-20,Central,Small Business,Home & Kitchen,Air Fryer,2,238.08,0.2,404.97,153.89,2025,2025-11,0.38
ORD-102458,2025-11-20,North,Consumer,Beauty,Shampoo,1,13.65,0.0,19.07,10.49,2025,2025-11,0.55
ORD-102949,2025-11-20,West,Consumer,Home & Kitchen,Cookware Set,5,92.82,0.0,789.43,299.98,2025,2025-11,0.38
ORD-104181,2025-11-21,North,Corporate,Sports,Running Shoes,5,94.97,0.0,589.76,247.7,2025,2025-11,0.42
ORD-102089,2025-11-21,Central,Small Business,Apparel,Jacket,2,78.59,0.1,136.07,61.23,2025,2025-11,0.45
ORD-102932,2025-11-21,South,Consumer,Electronics,Smartphone,5,147.82,0.1,992.3,218.31,2025,2025-11,0.22
ORD-105854,2025-11-21,South,Consumer,Apparel,Jacket,5,18.77,0.0,102.31,46.04,2025,2025-11,0.45
ORD-105712,2025-11-22,East,Corporate,Sports,Cricket Bat,3,129.69,0.0,441.21,185.31,2025,2025-11,0.42
ORD-105990,2025-11-22,West,Corporate,Home & Kitchen,Air Fryer,3,234.52,0.0,1196.76,454.77,2025,2025-11,0.38
ORD-102642,2025-11-23,West,Small Business,Electronics,Tablet,4,654.43,0.0,5512.92,1212.84,2025,2025-11,0.22
ORD-102100,2025-11-23,East,Consumer,Apparel,Cap,1,65.78,0.0,88.58,39.86,2025,2025-11,0.45
ORD-102392,2025-11-23,East,Small Business,Electronics,Smartwatch,3,218.76,0.05,1148.89,252.76,2025,2025-11,0.22
ORD-104721,2025-11-24,South,Small Business,Electronics,Headphones,2,557.76,0.05,1580.87,347.79,2025,2025-11,0.22
ORD-104166,2025-11-24,East,Small Business,Electronics,Smartwatch,3,600.83,0.15,2823.31,621.13,2025,2025-11,0.22
ORD-102736,2025-11-24,South,Corporate,Home & Kitchen,Cookware Set,2,182.77,0.05,418.41,159.0,2025,2025-11,0.38
ORD-100168,2025-11-24,South,Corporate,Apparel,T-Shirt,1,32.23,0.1,31.62,14.23,2025,2025-11,0.45
ORD-105081,2025-11-24,West,Small Business,Home & Kitchen,Air Fryer,3,118.42,0.0,604.3,229.63,2025,2025-11,0.38
ORD-101708,2025-11-24,West,Consumer,Sports,Dumbbell Set,2,34.46,0.2,71.46,30.01,2025,2025-11,0.42
ORD-102532,2025-11-24,Central,Corporate,Sports,Water Bottle,4,49.81,0.0,161.38,67.78,2025,2025-11,0.42
ORD-103332,2025-11-24,North,Corporate,Electronics,Smartphone,3,463.87,0.05,2668.19,587.0,2025,2025-11,0.22
ORD-101003,2025-11-24,South,Small Business,Home & Kitchen,Air Fryer,4,27.55,0.1,119.5,45.41,2025,2025-11,0.38
ORD-101685,2025-11-24,West,Consumer,Home & Kitchen,Vacuum Cleaner,4,182.56,0.05,1180.03,448.41,2025,2025-11,0.38
ORD-105678,2025-11-25,Central,Small Business,Sports,Water Bottle,5,147.2,0.05,566.35,237.87,2025,2025-11,0.42
ORD-100213,2025-11-25,West,Consumer,Home & Kitchen,Lamp,1,105.68,0.1,161.79,61.48,2025,2025-11,0.38
ORD-101715,2025-11-25,North,Consumer,Apparel,T-Shirt,5,87.03,0.1,577.61,259.92,2025,2025-11,0.45
ORD-100448,2025-11-25,South,Consumer,Sports,Cricket Bat,4,27.36,0.0,100.47,42.2,2025,2025-11,0.42
ORD-101589,2025-11-25,North,Consumer,Home & Kitchen,Cookware Set,3,198.49,0.0,970.69,368.86,2025,2025-11,0.38
ORD-101500,2025-11-26,Central,Consumer,Home & Kitchen,Blender,5,146.65,0.15,662.61,251.79,2025,2025-11,0.38
ORD-105061,2025-11-26,Central,Corporate,Home & Kitchen,Lamp,2,208.93,0.0,444.24,168.81,2025,2025-11,0.38
ORD-103758,2025-11-26,Central,Consumer,Electronics,Laptop,5,565.05,0.05,3532.8,777.22,2025,2025-11,0.22
ORD-104405,2025-11-26,Central,Consumer,Apparel,Jacket,1,11.16,0.2,8.59,-88.58,2025,2025-11,-10.312
ORD-101157,2025-11-26,West,Corporate,Sports,Dumbbell Set,2,44.26,0.0,114.72,48.18,2025,2025-11,0.42
ORD-103853,2025-11-26,East,Corporate,Beauty,Moisturizer,3,55.54,0.05,201.94,111.07,2025,2025-11,0.55
ORD-100808,2025-11-26,North,Consumer,Electronics,Tablet,5,444.07,0.15,3809.04,837.99,2025,2025-11,0.22
ORD-102895,2025-11-27,North,Consumer,Beauty,Shampoo,4,16.84,0.05,89.41,49.18,2025,2025-11,0.55
ORD-105189,2025-11-27,Central,Corporate,Sports,Cricket Bat,4,25.52,0.1,74.42,31.26,2025,2025-11,0.42
ORD-101119,2025-11-27,Central,Small Business,Home & Kitchen,Lamp,4,115.05,0.1,440.33,167.33,2025,2025-11,0.38
ORD-102771,2025-11-27,South,Consumer,Sports,Dumbbell Set,4,106.42,0.15,332.16,139.51,2025,2025-11,0.42
ORD-101263,2025-11-27,Central,Corporate,Sports,Yoga Mat,3,45.84,0.2,89.11,12.27,2025,2025-11,0.138
ORD-101378,2025-11-28,North,Small Business,Home & Kitchen,Blender,4,165.32,0.0,1077.97,409.63,2025,2025-11,0.38
ORD-100409,2025-11-28,North,Consumer,Home & Kitchen,Air Fryer,4,129.25,0.1,758.5,288.23,2025,2025-11,0.38
ORD-100195,2025-11-28,East,Small Business,Beauty,Shampoo,4,14.3,0.05,69.32,38.13,2025,2025-11,0.55
ORD-105634,2025-11-28,South,Consumer,Electronics,Headphones,4,597.02,0.1,3206.18,705.36,2025,2025-11,0.22
ORD-101806,2025-11-28,Central,Consumer,Home & Kitchen,Cookware Set,2,144.52,0.2,245.83,1.0,2025,2025-11,0.004
ORD-105211,2025-11-28,West,Consumer,Home & Kitchen,Air Fryer,4,184.33,0.05,1191.47,452.76,2025,2025-11,0.38
